,gene,freq,type,pam
16526,RFC1,6,RNA,Original
16527,RFC2,6,RNA,Original
16528,RFC3,6,RNA,Original
16529,RFC4,6,RNA,Original
16530,RFC5,6,RNA,Original
16531,RFESD,6,RNA,Original
16532,RFFL,6,RNA,Original
16533,RFK,6,RNA,Original
16534,RFNG,6,RNA,Original
16535,RFPL1,6,RNA,Original
16536,RFPL2,6,RNA,Original
16537,RFPL3,6,RNA,Original
16538,RFPL4A,6,RNA,Original
16539,RFPL4AL1,6,RNA,Original
16540,RFPL4B,6,RNA,Original
16541,RFT1,6,RNA,Original
16542,RFTN1,6,RNA,Original
16543,RFTN2,6,RNA,Original
16544,RFWD2,6,RNA,Original
16545,RFWD3,6,RNA,Original
16546,RFX1,6,RNA,Original
16547,RFX2,6,RNA,Original
16548,RFX3,6,RNA,Original
16549,RFX4,6,RNA,Original
16550,RFX5,6,RNA,Original
16551,RFX6,6,RNA,Original
16552,RFX7,6,RNA,Original
16553,RFX8,6,RNA,Original
16554,RFXANK,6,RNA,Original
16555,RFXAP,6,RNA,Original
16556,RGAG1,6,RNA,Original
16557,RGAG4,6,RNA,Original
16558,RGCC,6,RNA,Original
16559,RGL1,6,RNA,Original
16560,RGL2,6,RNA,Original
16561,RGL3,6,RNA,Original
16562,RGL4,6,RNA,Original
16563,RGMA,6,RNA,Original
16564,RGMB,6,RNA,Original
16565,RGN,6,RNA,Original
16566,RGP1,6,RNA,Original
16567,RGPD1,6,RNA,Original
16568,RGPD2,6,RNA,Original
16569,RGPD3,6,RNA,Original
16570,RGPD4,6,RNA,Original
16571,RGPD5,6,RNA,Original
16572,RGPD6,6,RNA,Original
16573,RGPD8,6,RNA,Original
16574,RGR,6,RNA,Original
16575,RGS1,6,RNA,Original
16576,RGS10,6,RNA,Original
16577,RGS11,6,RNA,Original
16578,RGS12,6,RNA,Original
16579,RGS13,6,RNA,Original
16580,RGS14,6,RNA,Original
16581,RGS16,6,RNA,Original
16582,RGS17,6,RNA,Original
16583,RGS18,6,RNA,Original
16584,RGS19,6,RNA,Original
16585,RGS2,6,RNA,Original
16586,RGS20,6,RNA,Original
16587,RGS21,6,RNA,Original
16588,RGS22,6,RNA,Original
16589,RGS3,6,RNA,Original
16590,RGS4,6,RNA,Original
16591,RGS5,6,RNA,Original
16592,RGS6,6,RNA,Original
16593,RGS7,6,RNA,Original
16594,RGS7BP,6,RNA,Original
16595,RGS8,6,RNA,Original
16596,RGS9,6,RNA,Original
16597,RGS9BP,6,RNA,Original
16598,RGSL1,6,RNA,Original
16599,RHAG,6,RNA,Original
16600,RHBDD1,6,RNA,Original
16601,RHBDD2,6,RNA,Original
16602,RHBDD3,6,RNA,Original
16603,RHBDF1,6,RNA,Original
16604,RHBDF2,6,RNA,Original
16605,RHBDL2,6,RNA,Original
16606,RHBDL3,6,RNA,Original
16607,RHCE,6,RNA,Original
16608,RHCG,6,RNA,Original
16609,RHD,6,RNA,Original
16610,RHEB,6,RNA,Original
16611,RHEBL1,6,RNA,Original
16612,RHNO1,6,RNA,Original
16613,RHO,6,RNA,Original
16614,RHOA,6,RNA,Original
16615,RHOB,6,RNA,Original
16616,RHOBTB1,6,RNA,Original
16617,RHOBTB2,6,RNA,Original
16618,RHOBTB3,6,RNA,Original
16619,RHOC,6,RNA,Original
16620,RHOD,6,RNA,Original
16621,RHOF,6,RNA,Original
16622,RHOG,6,RNA,Original
16623,RHOH,6,RNA,Original
16624,RHOJ,6,RNA,Original
16625,RHOQ,6,RNA,Original
16626,RHOT1,5,RNA,Original
16627,RHOT2,6,RNA,Original
16628,RHOU,6,RNA,Original
16629,RHOV,6,RNA,Original
16630,RHOXF1,6,RNA,Original
16631,RHOXF2,6,RNA,Original
16632,RHOXF2B,6,RNA,Original
16633,RHPN1,6,RNA,Original
16634,RHPN2,6,RNA,Original
16635,RIBC1,6,RNA,Original
16636,RIC3,6,RNA,Original
16637,RIC8A,6,RNA,Original
16638,RIC8B,6,RNA,Original
16639,RICTOR,6,RNA,Original
16640,RIF1,6,RNA,Original
16641,RIIAD1,6,RNA,Original
16642,RILP,6,RNA,Original
16643,RILPL1,6,RNA,Original
16644,RILPL2,6,RNA,Original
16645,RIMBP2,6,RNA,Original
16646,RIMBP3,6,RNA,Original
16647,RIMBP3B,6,RNA,Original
16648,RIMBP3C,6,RNA,Original
16649,RIMKLA,6,RNA,Original
16650,RIMKLB,6,RNA,Original
16651,RIMS1,6,RNA,Original
16652,RIMS2,6,RNA,Original
16653,RIMS3,6,RNA,Original
16654,RIMS4,6,RNA,Original
16655,RIN1,6,RNA,Original
16656,RIN2,6,RNA,Original
16657,RIN3,6,RNA,Original
16658,RING1,6,RNA,Original
16659,RINL,6,RNA,Original
16660,RINT1,6,RNA,Original
16661,RIOK1,6,RNA,Original
16662,RIOK2,6,RNA,Original
16663,RIOK3,6,RNA,Original
16664,RIPK1,6,RNA,Original
16665,RIPK2,6,RNA,Original
16666,RIPK3,6,RNA,Original
16667,RIPK4,6,RNA,Original
16668,RIPPLY1,6,RNA,Original
16669,RIPPLY2,6,RNA,Original
16670,RIPPLY3,6,RNA,Original
16671,RIT1,6,RNA,Original
16672,RIT2,6,RNA,Original
16673,RLBP1,6,RNA,Original
16674,RLF,6,RNA,Original
16675,RLIM,6,RNA,Original
16676,RLN1,6,RNA,Original
16677,RLN2,6,RNA,Original
16678,RLN3,6,RNA,Original
16679,RLTPR,6,RNA,Original
16680,RMDN1,6,RNA,Original
16681,RMDN2,6,RNA,Original
16682,RMDN3,6,RNA,Original
16683,RMI1,6,RNA,Original
16684,RMI2,6,RNA,Original
16685,RMND1,6,RNA,Original
16686,RMND5A,6,RNA,Original
16687,RMND5B,6,RNA,Original
16688,RNASE1,6,RNA,Original
16689,RNASE10,6,RNA,Original
16690,RNASE11,6,RNA,Original
16691,RNASE12,6,RNA,Original
16692,RNASE13,6,RNA,Original
16693,RNASE2,6,RNA,Original
16694,RNASE3,6,RNA,Original
16695,RNASE4,6,RNA,Original
16696,RNASE6,6,RNA,Original
16697,RNASE7,6,RNA,Original
16698,RNASE8,6,RNA,Original
16699,RNASE9,6,RNA,Original
16700,RNASEH1,6,RNA,Original
16701,RNASEH2A,6,RNA,Original
16702,RNASEH2B,6,RNA,Original
16703,RNASEH2C,6,RNA,Original
16704,RNASEK,6,RNA,Original
16705,RNASEL,6,RNA,Original
16706,RNASET2,6,RNA,Original
16707,RND1,6,RNA,Original
16708,RND2,6,RNA,Original
16709,RND3,6,RNA,Original
16710,RNF10,6,RNA,Original
16711,RNF103,6,RNA,Original
16712,RNF103-CHMP3,6,RNA,Original
16713,RNF11,6,RNA,Original
16714,RNF111,6,RNA,Original
16715,RNF112,6,RNA,Original
16716,RNF113A,6,RNA,Original
16717,RNF113B,6,RNA,Original
16718,RNF114,6,RNA,Original
16719,RNF115,6,RNA,Original
16720,RNF121,6,RNA,Original
16721,RNF122,6,RNA,Original
16722,RNF123,6,RNA,Original
16723,RNF125,6,RNA,Original
16724,RNF126,6,RNA,Original
16725,RNF128,6,RNA,Original
16726,RNF13,6,RNA,Original
16727,RNF130,6,RNA,Original
16728,RNF133,6,RNA,Original
16729,RNF135,6,RNA,Original
16730,RNF138,6,RNA,Original
16731,RNF139,6,RNA,Original
16732,RNF14,6,RNA,Original
16733,RNF141,6,RNA,Original
16734,RNF144A,6,RNA,Original
16735,RNF144B,6,RNA,Original
16736,RNF145,6,RNA,Original
16737,RNF146,6,RNA,Original
16738,RNF148,6,RNA,Original
16739,RNF149,6,RNA,Original
16740,RNF150,6,RNA,Original
16741,RNF151,6,RNA,Original
16742,RNF152,6,RNA,Original
16743,RNF157,6,RNA,Original
16744,RNF165,6,RNA,Original
16745,RNF166,6,RNA,Original
16746,RNF167,6,RNA,Original
16747,RNF168,6,RNA,Original
16748,RNF169,6,RNA,Original
16749,RNF17,6,RNA,Original
16750,RNF170,6,RNA,Original
16751,RNF175,6,RNA,Original
16752,RNF180,6,RNA,Original
16753,RNF181,6,RNA,Original
16754,RNF182,6,RNA,Original
16755,RNF183,6,RNA,Original
16756,RNF185,6,RNA,Original
16757,RNF186,6,RNA,Original
16758,RNF187,6,RNA,Original
16759,RNF19A,6,RNA,Original
16760,RNF19B,6,RNA,Original
16761,RNF2,6,RNA,Original
16762,RNF20,6,RNA,Original
16763,RNF207,6,RNA,Original
16764,RNF208,6,RNA,Original
16765,RNF212,6,RNA,Original
16766,RNF213,6,RNA,Original
16767,RNF214,6,RNA,Original
16768,RNF215,6,RNA,Original
16769,RNF216,6,RNA,Original
16770,RNF217,6,RNA,Original
16771,RNF219,6,RNA,Original
16772,RNF220,6,RNA,Original
16773,RNF222,6,RNA,Original
16774,RNF223,6,RNA,Original
16775,RNF224,6,RNA,Original
16776,RNF24,6,RNA,Original
16777,RNF25,6,RNA,Original
16778,RNF26,6,RNA,Original
16779,RNF31,6,RNA,Original
16780,RNF32,6,RNA,Original
16781,RNF34,6,RNA,Original
16782,RNF38,6,RNA,Original
16783,RNF39,6,RNA,Original
16784,RNF4,6,RNA,Original
16785,RNF40,6,RNA,Original
16786,RNF41,6,RNA,Original
16787,RNF43,6,RNA,Original
16788,RNF44,6,RNA,Original
16789,RNF5,6,RNA,Original
16790,RNF6,6,RNA,Original
16791,RNF7,6,RNA,Original
16792,RNF8,6,RNA,Original
16793,RNFT1,6,RNA,Original
16794,RNFT2,6,RNA,Original
16795,RNGTT,6,RNA,Original
16796,RNH1,6,RNA,Original
16797,RNLS,6,RNA,Original
16798,RNMT,6,RNA,Original
16799,RNMTL1,6,RNA,Original
16800,RNPC3,6,RNA,Original
16801,RNPEP,6,RNA,Original
16802,RNPS1,6,RNA,Original
16803,ROBO1,6,RNA,Original
16804,ROBO2,6,RNA,Original
16805,ROBO3,6,RNA,Original
16806,ROBO4,6,RNA,Original
16807,ROCK1,6,RNA,Original
16808,ROCK2,6,RNA,Original
16809,ROGDI,6,RNA,Original
16810,ROM1,6,RNA,Original
16811,ROMO1,6,RNA,Original
16812,ROPN1,6,RNA,Original
16813,ROPN1B,6,RNA,Original
16814,ROPN1L,6,RNA,Original
16815,ROR1,6,RNA,Original
16816,ROR2,6,RNA,Original
16817,RORA,6,RNA,Original
16818,RORB,6,RNA,Original
16819,RORC,6,RNA,Original
16820,ROS1,6,RNA,Original
16821,RP1,6,RNA,Original
16822,RP1L1,6,RNA,Original
16823,RP2,6,RNA,Original
16824,RP9,6,RNA,Original
16825,RPA1,6,RNA,Original
16826,RPA2,6,RNA,Original
16827,RPA3,6,RNA,Original
16828,RPA4,6,RNA,Original
16829,RPAIN,6,RNA,Original
16830,RPAP1,6,RNA,Original
16831,RPAP2,6,RNA,Original
16832,RPAP3,6,RNA,Original
16833,RPE,6,RNA,Original
16834,RPE65,6,RNA,Original
16835,RPF1,6,RNA,Original
16836,RPF2,5,RNA,Original
16837,RPGR,6,RNA,Original
16838,RPGRIP1,6,RNA,Original
16839,RPGRIP1L,6,RNA,Original
16840,RPH3A,6,RNA,Original
16841,RPH3AL,6,RNA,Original
16842,RPIA,6,RNA,Original
16843,RPL10,6,RNA,Original
16844,RPL10A,6,RNA,Original
16845,RPL10L,6,RNA,Original
16846,RPL11,6,RNA,Original
16847,RPL12,6,RNA,Original
16848,RPL13,6,RNA,Original
16849,RPL13A,6,RNA,Original
16850,RPL14,6,RNA,Original
16851,RPL15,6,RNA,Original
16852,RPL17,6,RNA,Original
16853,RPL17-C18orf32,6,RNA,Original
16854,RPL18,6,RNA,Original
16855,RPL18A,6,RNA,Original
16856,RPL19,6,RNA,Original
16857,RPL21,6,RNA,Original
16858,RPL22,6,RNA,Original
16859,RPL22L1,6,RNA,Original
16860,RPL23,6,RNA,Original
16861,RPL23A,6,RNA,Original
16862,RPL24,6,RNA,Original
16863,RPL26,6,RNA,Original
16864,RPL26L1,6,RNA,Original
16865,RPL27,6,RNA,Original
16866,RPL27A,6,RNA,Original
16867,RPL28,6,RNA,Original
16868,RPL29,6,RNA,Original
16869,RPL3,6,RNA,Original
16870,RPL30,6,RNA,Original
16871,RPL31,6,RNA,Original
16872,RPL32,6,RNA,Original
16873,RPL34,6,RNA,Original
16874,RPL35,6,RNA,Original
16875,RPL35A,6,RNA,Original
16876,RPL36,6,RNA,Original
16877,RPL36A,6,RNA,Original
16878,RPL36A-HNRNPH2,6,RNA,Original
16879,RPL36AL,6,RNA,Original
16880,RPL37,6,RNA,Original
16881,RPL37A,6,RNA,Original
16882,RPL38,6,RNA,Original
16883,RPL39,6,RNA,Original
16884,RPL39L,6,RNA,Original
16885,RPL3L,6,RNA,Original
16886,RPL4,6,RNA,Original
16887,RPL41,4,RNA,Original
16888,RPL5,6,RNA,Original
16889,RPL6,6,RNA,Original
16890,RPL7,6,RNA,Original
16891,RPL7A,6,RNA,Original
16892,RPL7L1,6,RNA,Original
16893,RPL8,6,RNA,Original
16894,RPL9,6,RNA,Original
16895,RPLP0,6,RNA,Original
16896,RPLP1,6,RNA,Original
16897,RPLP2,6,RNA,Original
16898,RPN1,6,RNA,Original
16899,RPN2,6,RNA,Original
16900,RPP14,6,RNA,Original
16901,RPP21,6,RNA,Original
16902,RPP25,6,RNA,Original
16903,RPP25L,6,RNA,Original
16904,RPP30,6,RNA,Original
16905,RPP38,6,RNA,Original
16906,RPP40,6,RNA,Original
16907,RPRD1A,6,RNA,Original
16908,RPRD1B,6,RNA,Original
16909,RPRD2,6,RNA,Original
16910,RPRM,6,RNA,Original
16911,RPRML,6,RNA,Original
16912,RPS10,6,RNA,Original
16913,RPS10-NUDT3,6,RNA,Original
16914,RPS11,6,RNA,Original
16915,RPS12,6,RNA,Original
16916,RPS13,6,RNA,Original
16917,RPS14,6,RNA,Original
16918,RPS15,6,RNA,Original
16919,RPS15A,6,RNA,Original
16920,RPS16,6,RNA,Original
16921,RPS17,6,RNA,Original
16922,RPS17L,6,RNA,Original
16923,RPS18,6,RNA,Original
16924,RPS19,6,RNA,Original
16925,RPS19BP1,6,RNA,Original
16926,RPS2,6,RNA,Original
16927,RPS20,6,RNA,Original
16928,RPS21,6,RNA,Original
16929,RPS23,6,RNA,Original
16930,RPS24,6,RNA,Original
16931,RPS25,6,RNA,Original
16932,RPS26,6,RNA,Original
16933,RPS27,6,RNA,Original
16934,RPS27A,6,RNA,Original
16935,RPS27L,6,RNA,Original
16936,RPS28,6,RNA,Original
16937,RPS29,6,RNA,Original
16938,RPS3,6,RNA,Original
16939,RPS3A,6,RNA,Original
16940,RPS4X,6,RNA,Original
16941,RPS4Y1,6,RNA,Original
16942,RPS4Y2,6,RNA,Original
16943,RPS5,6,RNA,Original
16944,RPS6,6,RNA,Original
16945,RPS6KA1,6,RNA,Original
16946,RPS6KA2,6,RNA,Original
16947,RPS6KA3,6,RNA,Original
16948,RPS6KA4,6,RNA,Original
16949,RPS6KA5,6,RNA,Original
16950,RPS6KA6,6,RNA,Original
16951,RPS6KB1,6,RNA,Original
16952,RPS6KB2,6,RNA,Original
16953,RPS6KC1,6,RNA,Original
16954,RPS6KL1,6,RNA,Original
16955,RPS7,6,RNA,Original
16956,RPS8,6,RNA,Original
16957,RPS9,6,RNA,Original
16958,RPSA,6,RNA,Original
16959,RPTN,6,RNA,Original
16960,RPTOR,6,RNA,Original
16961,RPUSD1,6,RNA,Original
16962,RPUSD2,6,RNA,Original
16963,RPUSD3,6,RNA,Original
16964,RPUSD4,6,RNA,Original
16965,RQCD1,6,RNA,Original
16966,RRAD,6,RNA,Original
16967,RRAGA,6,RNA,Original
16968,RRAGB,6,RNA,Original
16969,RRAGC,6,RNA,Original
16970,RRAGD,6,RNA,Original
16971,RRAS,6,RNA,Original
16972,RRAS2,6,RNA,Original
16973,RRBP1,6,RNA,Original
16974,RREB1,6,RNA,Original
16975,RRH,6,RNA,Original
16976,RRM1,6,RNA,Original
16977,RRM2,6,RNA,Original
16978,RRM2B,6,RNA,Original
16979,RRN3,6,RNA,Original
16980,RRNAD1,6,RNA,Original
16981,RRP1,6,RNA,Original
16982,RRP12,6,RNA,Original
16983,RRP15,6,RNA,Original
16984,RRP1B,6,RNA,Original
16985,RRP36,6,RNA,Original
16986,RRP7A,6,RNA,Original
16987,RRP8,6,RNA,Original
16988,RRP9,6,RNA,Original
16989,RRS1,6,RNA,Original
16990,RS1,6,RNA,Original
16991,RSAD1,6,RNA,Original
16992,RSAD2,6,RNA,Original
16993,RSBN1,6,RNA,Original
16994,RSBN1L,6,RNA,Original
16995,RSC1A1,6,RNA,Original
16996,RSF1,6,RNA,Original
16997,RSG1,6,RNA,Original
16998,RSL1D1,6,RNA,Original
16999,RSL24D1,6,RNA,Original
17000,RSPH1,6,RNA,Original
17001,RSPH10B,6,RNA,Original
17002,RSPH10B2,6,RNA,Original
17003,RSPH3,6,RNA,Original
17004,RSPH4A,6,RNA,Original
17005,RSPH6A,6,RNA,Original
17006,RSPH9,6,RNA,Original
17007,RSPO1,6,RNA,Original
17008,RSPO2,6,RNA,Original
17009,RSPO3,6,RNA,Original
17010,RSPO4,6,RNA,Original
17011,RSPRY1,6,RNA,Original
17012,RSRC1,6,RNA,Original
17013,RSRC2,6,RNA,Original
17014,RSU1,6,RNA,Original
17015,RTBDN,6,RNA,Original
17016,RTCA,6,RNA,Original
17017,RTCB,6,RNA,Original
17018,RTDR1,6,RNA,Original
17019,RTEL1,6,RNA,Original
17020,RTF1,6,RNA,Original
17021,RTFDC1,6,RNA,Original
17022,RTKN,6,RNA,Original
17023,RTKN2,6,RNA,Original
17024,RTL1,6,RNA,Original
17025,RTN1,6,RNA,Original
17026,RTN2,6,RNA,Original
17027,RTN3,6,RNA,Original
17028,RTN4,6,RNA,Original
17029,RTN4IP1,6,RNA,Original
17030,RTN4R,6,RNA,Original
17031,RTN4RL1,6,RNA,Original
17032,RTN4RL2,6,RNA,Original
17033,RTP1,6,RNA,Original
17034,RTP2,6,RNA,Original
17035,RTP3,6,RNA,Original
17036,RTP4,6,RNA,Original
17037,RTTN,6,RNA,Original
17038,RUFY1,6,RNA,Original
17039,RUFY2,6,RNA,Original
17040,RUFY3,6,RNA,Original
17041,RUNDC1,6,RNA,Original
17042,RUNDC3A,6,RNA,Original
17043,RUNDC3B,6,RNA,Original
17044,RUNX1,6,RNA,Original
17045,RUNX1T1,6,RNA,Original
17046,RUNX2,6,RNA,Original
17047,RUNX3,6,RNA,Original
17048,RUSC1,6,RNA,Original
17049,RUSC2,6,RNA,Original
17050,RUVBL1,6,RNA,Original
17051,RUVBL2,6,RNA,Original
17052,RWDD1,6,RNA,Original
17053,RWDD2A,6,RNA,Original
17054,RWDD2B,6,RNA,Original
17055,RWDD3,6,RNA,Original
17056,RWDD4,6,RNA,Original
17057,RXFP1,6,RNA,Original
17058,RXFP2,6,RNA,Original
17059,RXFP3,6,RNA,Original
17060,RXFP4,6,RNA,Original
17061,RXRA,6,RNA,Original
17062,RXRB,6,RNA,Original
17063,RXRG,6,RNA,Original
17064,RYBP,6,RNA,Original
17065,RYK,6,RNA,Original
17066,RYR1,6,RNA,Original
17067,RYR2,6,RNA,Original
17068,RYR3,6,RNA,Original
17069,S100A1,6,RNA,Original
17070,S100A10,6,RNA,Original
17071,S100A11,6,RNA,Original
17072,S100A12,6,RNA,Original
17073,S100A13,6,RNA,Original
17074,S100A14,6,RNA,Original
17075,S100A16,6,RNA,Original
17076,S100A2,6,RNA,Original
17077,S100A3,6,RNA,Original
17078,S100A4,6,RNA,Original
17079,S100A5,6,RNA,Original
17080,S100A6,6,RNA,Original
17081,S100A7,6,RNA,Original
17082,S100A7A,6,RNA,Original
17083,S100A8,6,RNA,Original
17084,S100A9,6,RNA,Original
17085,S100B,6,RNA,Original
17086,S100G,6,RNA,Original
17087,S100P,6,RNA,Original
17088,S100PBP,6,RNA,Original
17089,S100Z,6,RNA,Original
17090,S1PR1,6,RNA,Original
17091,S1PR2,6,RNA,Original
17092,S1PR3,6,RNA,Original
17093,S1PR4,6,RNA,Original
17094,S1PR5,6,RNA,Original
17095,SAA1,6,RNA,Original
17096,SAA2,6,RNA,Original
17097,SAA2-SAA4,6,RNA,Original
17098,SAA4,6,RNA,Original
17099,SAAL1,6,RNA,Original
17100,SAC3D1,6,RNA,Original
17101,SACM1L,6,RNA,Original
17102,SACS,6,RNA,Original
17103,SAE1,6,RNA,Original
17104,SAFB,6,RNA,Original
17105,SAFB2,6,RNA,Original
17106,SAG,6,RNA,Original
17107,SAGE1,6,RNA,Original
17108,SALL1,6,RNA,Original
17109,SALL2,6,RNA,Original
17110,SALL3,6,RNA,Original
17111,SALL4,6,RNA,Original
17112,SAMD1,6,RNA,Original
17113,SAMD10,6,RNA,Original
17114,SAMD11,6,RNA,Original
17115,SAMD12,6,RNA,Original
17116,SAMD13,6,RNA,Original
17117,SAMD14,6,RNA,Original
17118,SAMD15,6,RNA,Original
17119,SAMD3,6,RNA,Original
17120,SAMD4A,6,RNA,Original
17121,SAMD4B,6,RNA,Original
17122,SAMD5,6,RNA,Original
17123,SAMD7,6,RNA,Original
17124,SAMD8,6,RNA,Original
17125,SAMD9,6,RNA,Original
17126,SAMD9L,6,RNA,Original
17127,SAMHD1,6,RNA,Original
17128,SAMM50,6,RNA,Original
17129,SAMSN1,6,RNA,Original
17130,SAP130,6,RNA,Original
17131,SAP18,6,RNA,Original
17132,SAP25,6,RNA,Original
17133,SAP30,6,RNA,Original
17134,SAP30BP,6,RNA,Original
17135,SAP30L,6,RNA,Original
17136,SAPCD1,6,RNA,Original
17137,SAPCD2,6,RNA,Original
17138,SAR1A,6,RNA,Original
17139,SAR1B,6,RNA,Original
17140,SARDH,6,RNA,Original
17141,SARNP,6,RNA,Original
17142,SARS,6,RNA,Original
17143,SARS2,6,RNA,Original
17144,SART1,6,RNA,Original
17145,SART3,6,RNA,Original
17146,SASH1,6,RNA,Original
17147,SASH3,6,RNA,Original
17148,SASS6,6,RNA,Original
17149,SAT1,6,RNA,Original
17150,SAT2,6,RNA,Original
17151,SATB1,6,RNA,Original
17152,SATB2,6,RNA,Original
17153,SATL1,6,RNA,Original
17154,SAV1,6,RNA,Original
17155,SAYSD1,6,RNA,Original
17156,SBDS,6,RNA,Original
17157,SBF1,6,RNA,Original
17158,SBF2,6,RNA,Original
17159,SBK1,6,RNA,Original
17160,SBK2,6,RNA,Original
17161,SBNO1,6,RNA,Original
17162,SBNO2,6,RNA,Original
17163,SBSN,6,RNA,Original
17164,SBSPON,6,RNA,Original
17165,SC5D,6,RNA,Original
17166,SCAF1,6,RNA,Original
17167,SCAF11,6,RNA,Original
17168,SCAF4,6,RNA,Original
17169,SCAF8,6,RNA,Original
17170,SCAI,6,RNA,Original
17171,SCAMP1,6,RNA,Original
17172,SCAMP2,6,RNA,Original
17173,SCAMP3,6,RNA,Original
17174,SCAMP4,6,RNA,Original
17175,SCAMP5,6,RNA,Original
17176,SCAND1,6,RNA,Original
17177,SCAND3,6,RNA,Original
17178,SCAP,6,RNA,Original
17179,SCAPER,6,RNA,Original
17180,SCARA3,6,RNA,Original
17181,SCARA5,6,RNA,Original
17182,SCARB1,6,RNA,Original
17183,SCARB2,6,RNA,Original
17184,SCARF1,6,RNA,Original
17185,SCARF2,6,RNA,Original
17186,SCCPDH,6,RNA,Original
17187,SCD,6,RNA,Original
17188,SCD5,6,RNA,Original
17189,SCEL,6,RNA,Original
17190,SCFD1,6,RNA,Original
17191,SCFD2,6,RNA,Original
17192,SCG2,6,RNA,Original
17193,SCG3,6,RNA,Original
17194,SCG5,6,RNA,Original
17195,SCGB1A1,6,RNA,Original
17196,SCGB1C1,6,RNA,Original
17197,SCGB1D1,6,RNA,Original
17198,SCGB1D2,6,RNA,Original
17199,SCGB1D4,6,RNA,Original
17200,SCGB2A1,6,RNA,Original
17201,SCGB2A2,6,RNA,Original
17202,SCGB2B2,6,RNA,Original
17203,SCGB3A1,6,RNA,Original
17204,SCGB3A2,6,RNA,Original
17205,SCGN,6,RNA,Original
17206,SCHIP1,6,RNA,Original
17207,SCIMP,6,RNA,Original
17208,SCIN,6,RNA,Original
17209,SCLT1,6,RNA,Original
17210,SCLY,6,RNA,Original
17211,SCMH1,6,RNA,Original
17212,SCML1,6,RNA,Original
17213,SCML2,6,RNA,Original
17214,SCML4,6,RNA,Original
17215,SCN10A,6,RNA,Original
17216,SCN11A,6,RNA,Original
17217,SCN1A,6,RNA,Original
17218,SCN1B,6,RNA,Original
17219,SCN2A,6,RNA,Original
17220,SCN2B,6,RNA,Original
17221,SCN3A,6,RNA,Original
17222,SCN3B,6,RNA,Original
17223,SCN4A,6,RNA,Original
17224,SCN4B,6,RNA,Original
17225,SCN5A,6,RNA,Original
17226,SCN7A,6,RNA,Original
17227,SCN8A,6,RNA,Original
17228,SCN9A,6,RNA,Original
17229,SCNM1,6,RNA,Original
17230,SCNN1A,6,RNA,Original
17231,SCNN1B,6,RNA,Original
17232,SCNN1D,6,RNA,Original
17233,SCNN1G,6,RNA,Original
17234,SCO1,6,RNA,Original
17235,SCO2,6,RNA,Original
17236,SCOC,6,RNA,Original
17237,SCP2,6,RNA,Original
17238,SCP2D1,6,RNA,Original
17239,SCPEP1,6,RNA,Original
17240,SCRG1,6,RNA,Original
17241,SCRIB,6,RNA,Original
17242,SCRN1,6,RNA,Original
17243,SCRN2,6,RNA,Original
17244,SCRN3,6,RNA,Original
17245,SCRT1,6,RNA,Original
17246,SCRT2,6,RNA,Original
17247,SCT,6,RNA,Original
17248,SCTR,6,RNA,Original
17249,SCUBE1,6,RNA,Original
17250,SCUBE2,6,RNA,Original
17251,SCUBE3,6,RNA,Original
17252,SCXA,6,RNA,Original
17253,SCXB,6,RNA,Original
17254,SCYL1,6,RNA,Original
17255,SCYL2,6,RNA,Original
17256,SCYL3,6,RNA,Original
17257,SDAD1,6,RNA,Original
17258,SDC1,6,RNA,Original
17259,SDC2,6,RNA,Original
17260,SDC3,6,RNA,Original
17261,SDC4,6,RNA,Original
17262,SDCBP,6,RNA,Original
17263,SDCBP2,6,RNA,Original
17264,SDCCAG3,6,RNA,Original
17265,SDCCAG8,6,RNA,Original
17266,SDE2,6,RNA,Original
17267,SDF2,6,RNA,Original
17268,SDF2L1,6,RNA,Original
17269,SDF4,6,RNA,Original
17270,SDHA,6,RNA,Original
17271,SDHAF1,6,RNA,Original
17272,SDHAF2,6,RNA,Original
17273,SDHB,6,RNA,Original
17274,SDHC,6,RNA,Original
17275,SDHD,6,RNA,Original
17276,SDK1,6,RNA,Original
17277,SDK2,6,RNA,Original
17278,SDPR,6,RNA,Original
17279,SDR16C5,6,RNA,Original
17280,SDR39U1,6,RNA,Original
17281,SDR42E1,6,RNA,Original
17282,SDR9C7,6,RNA,Original
17283,SDS,6,RNA,Original
17284,SDSL,6,RNA,Original
17285,SEBOX,6,RNA,Original
17286,SEC11A,6,RNA,Original
17287,SEC11C,6,RNA,Original
17288,SEC13,6,RNA,Original
17289,SEC14L1,6,RNA,Original
17290,SEC14L2,6,RNA,Original
17291,SEC14L3,6,RNA,Original
17292,SEC14L4,6,RNA,Original
17293,SEC14L5,6,RNA,Original
17294,SEC14L6,6,RNA,Original
17295,SEC16A,6,RNA,Original
17296,SEC16B,6,RNA,Original
17297,SEC22A,6,RNA,Original
17298,SEC22C,6,RNA,Original
17299,SEC23A,6,RNA,Original
17300,SEC23B,6,RNA,Original
17301,SEC23IP,6,RNA,Original
17302,SEC24A,6,RNA,Original
17303,SEC24B,6,RNA,Original
17304,SEC24C,6,RNA,Original
17305,SEC24D,6,RNA,Original
17306,SEC31A,6,RNA,Original
17307,SEC31B,6,RNA,Original
17308,SEC61A1,6,RNA,Original
17309,SEC61A2,6,RNA,Original
17310,SEC61B,6,RNA,Original
17311,SEC61G,6,RNA,Original
17312,SEC62,6,RNA,Original
17313,SEC63,6,RNA,Original
