"","gene","freq","type","pam"
"2611","CCDC64B",4,"RNA","Original"
"2612","CCDC65",4,"RNA","Original"
"2613","CCDC66",4,"RNA","Original"
"2614","CCDC67",4,"RNA","Original"
"2615","CCDC68",4,"RNA","Original"
"2616","CCDC69",4,"RNA","Original"
"2617","CCDC7",4,"RNA","Original"
"2618","CCDC70",4,"RNA","Original"
"2619","CCDC71",4,"RNA","Original"
"2620","CCDC71L",4,"RNA","Original"
"2621","CCDC73",4,"RNA","Original"
"2622","CCDC74A",4,"RNA","Original"
"2623","CCDC74B",4,"RNA","Original"
"2624","CCDC77",4,"RNA","Original"
"2625","CCDC78",4,"RNA","Original"
"2626","CCDC79",4,"RNA","Original"
"2627","CCDC8",4,"RNA","Original"
"2628","CCDC80",4,"RNA","Original"
"2629","CCDC81",4,"RNA","Original"
"2630","CCDC82",4,"RNA","Original"
"2631","CCDC83",4,"RNA","Original"
"2632","CCDC84",4,"RNA","Original"
"2633","CCDC85A",4,"RNA","Original"
"2634","CCDC85B",4,"RNA","Original"
"2635","CCDC85C",4,"RNA","Original"
"2636","CCDC86",4,"RNA","Original"
"2637","CCDC87",4,"RNA","Original"
"2638","CCDC88A",4,"RNA","Original"
"2639","CCDC88B",4,"RNA","Original"
"2640","CCDC88C",4,"RNA","Original"
"2641","CCDC89",4,"RNA","Original"
"2642","CCDC9",4,"RNA","Original"
"2643","CCDC90B",4,"RNA","Original"
"2644","CCDC91",4,"RNA","Original"
"2645","CCDC92",4,"RNA","Original"
"2646","CCDC93",4,"RNA","Original"
"2647","CCDC94",4,"RNA","Original"
"2648","CCDC96",4,"RNA","Original"
"2649","CCDC97",4,"RNA","Original"
"2650","CCER1",4,"RNA","Original"
"2651","CCER2",4,"RNA","Original"
"2652","CCHCR1",4,"RNA","Original"
"2653","CCIN",4,"RNA","Original"
"2654","CCK",4,"RNA","Original"
"2655","CCKAR",4,"RNA","Original"
"2656","CCKBR",4,"RNA","Original"
"2657","CCL1",4,"RNA","Original"
"2658","CCL11",4,"RNA","Original"
"2659","CCL13",4,"RNA","Original"
"2660","CCL14",4,"RNA","Original"
"2661","CCL15",4,"RNA","Original"
"2662","CCL16",4,"RNA","Original"
"2663","CCL17",4,"RNA","Original"
"2664","CCL18",4,"RNA","Original"
"2665","CCL19",4,"RNA","Original"
"2666","CCL2",4,"RNA","Original"
"2667","CCL20",4,"RNA","Original"
"2668","CCL21",4,"RNA","Original"
"2669","CCL22",4,"RNA","Original"
"2670","CCL23",4,"RNA","Original"
"2671","CCL24",4,"RNA","Original"
"2672","CCL25",4,"RNA","Original"
"2673","CCL26",4,"RNA","Original"
"2674","CCL27",4,"RNA","Original"
"2675","CCL28",4,"RNA","Original"
"2676","CCL3",4,"RNA","Original"
"2677","CCL3L3",4,"RNA","Original"
"2678","CCL4",4,"RNA","Original"
"2679","CCL4L2",4,"RNA","Original"
"2680","CCL5",4,"RNA","Original"
"2681","CCL7",4,"RNA","Original"
"2682","CCL8",4,"RNA","Original"
"2683","CCM2",4,"RNA","Original"
"2684","CCM2L",4,"RNA","Original"
"2685","CCNA1",4,"RNA","Original"
"2686","CCNA2",4,"RNA","Original"
"2687","CCNB1",4,"RNA","Original"
"2688","CCNB1IP1",4,"RNA","Original"
"2689","CCNB2",4,"RNA","Original"
"2690","CCNB3",4,"RNA","Original"
"2691","CCNC",4,"RNA","Original"
"2692","CCND1",4,"RNA","Original"
"2693","CCND2",4,"RNA","Original"
"2694","CCND3",4,"RNA","Original"
"2695","CCNDBP1",4,"RNA","Original"
"2696","CCNE1",4,"RNA","Original"
"2697","CCNE2",4,"RNA","Original"
"2698","CCNF",4,"RNA","Original"
"2699","CCNG1",4,"RNA","Original"
"2700","CCNG2",4,"RNA","Original"
"2701","CCNH",4,"RNA","Original"
"2702","CCNI",4,"RNA","Original"
"2703","CCNI2",4,"RNA","Original"
"2704","CCNJ",4,"RNA","Original"
"2705","CCNJL",4,"RNA","Original"
"2706","CCNK",4,"RNA","Original"
"2707","CCNL1",4,"RNA","Original"
"2708","CCNL2",4,"RNA","Original"
"2709","CCNO",4,"RNA","Original"
"2710","CCNT1",4,"RNA","Original"
"2711","CCNT2",4,"RNA","Original"
"2712","CCNY",4,"RNA","Original"
"2713","CCNYL1",4,"RNA","Original"
"2714","CCP110",4,"RNA","Original"
"2715","CCPG1",4,"RNA","Original"
"2716","CCR1",4,"RNA","Original"
"2717","CCR10",4,"RNA","Original"
"2718","CCR2",4,"RNA","Original"
"2719","CCR3",4,"RNA","Original"
"2720","CCR4",4,"RNA","Original"
"2721","CCR5",4,"RNA","Original"
"2722","CCR6",4,"RNA","Original"
"2723","CCR7",4,"RNA","Original"
"2724","CCR8",4,"RNA","Original"
"2725","CCR9",4,"RNA","Original"
"2726","CCRL2",4,"RNA","Original"
"2727","CCRN4L",4,"RNA","Original"
"2728","CCS",4,"RNA","Original"
"2729","CCSAP",4,"RNA","Original"
"2730","CCSER1",4,"RNA","Original"
"2731","CCSER2",4,"RNA","Original"
"2732","CCT2",4,"RNA","Original"
"2733","CCT3",4,"RNA","Original"
"2734","CCT4",4,"RNA","Original"
"2735","CCT5",4,"RNA","Original"
"2736","CCT6A",4,"RNA","Original"
"2737","CCT6B",4,"RNA","Original"
"2738","CCT7",4,"RNA","Original"
"2739","CCT8",4,"RNA","Original"
"2740","CCT8L2",4,"RNA","Original"
"2741","CCZ1",4,"RNA","Original"
"2742","CCZ1B",4,"RNA","Original"
"2743","CD101",4,"RNA","Original"
"2744","CD109",4,"RNA","Original"
"2745","CD14",4,"RNA","Original"
"2746","CD151",4,"RNA","Original"
"2747","CD160",4,"RNA","Original"
"2748","CD163",4,"RNA","Original"
"2749","CD163L1",4,"RNA","Original"
"2750","CD164",4,"RNA","Original"
"2751","CD164L2",4,"RNA","Original"
"2752","CD177",4,"RNA","Original"
"2753","CD180",4,"RNA","Original"
"2754","CD19",4,"RNA","Original"
"2755","CD1A",4,"RNA","Original"
"2756","CD1B",4,"RNA","Original"
"2757","CD1C",4,"RNA","Original"
"2758","CD1D",4,"RNA","Original"
"2759","CD1E",4,"RNA","Original"
"2760","CD2",4,"RNA","Original"
"2761","CD200",4,"RNA","Original"
"2762","CD200R1",4,"RNA","Original"
"2763","CD200R1L",4,"RNA","Original"
"2764","CD207",4,"RNA","Original"
"2765","CD209",4,"RNA","Original"
"2766","CD22",4,"RNA","Original"
"2767","CD226",4,"RNA","Original"
"2768","CD24",4,"RNA","Original"
"2769","CD244",4,"RNA","Original"
"2770","CD247",4,"RNA","Original"
"2771","CD248",4,"RNA","Original"
"2772","CD27",4,"RNA","Original"
"2773","CD274",4,"RNA","Original"
"2774","CD276",4,"RNA","Original"
"2775","CD28",4,"RNA","Original"
"2776","CD2AP",4,"RNA","Original"
"2777","CD2BP2",4,"RNA","Original"
"2778","CD300A",4,"RNA","Original"
"2779","CD300C",4,"RNA","Original"
"2780","CD300E",4,"RNA","Original"
"2781","CD300LB",4,"RNA","Original"
"2782","CD300LD",4,"RNA","Original"
"2783","CD300LF",4,"RNA","Original"
"2784","CD300LG",4,"RNA","Original"
"2785","CD302",4,"RNA","Original"
"2786","CD320",4,"RNA","Original"
"2787","CD33",4,"RNA","Original"
"2788","CD34",4,"RNA","Original"
"2789","CD36",4,"RNA","Original"
"2790","CD37",4,"RNA","Original"
"2791","CD38",4,"RNA","Original"
"2792","CD3D",4,"RNA","Original"
"2793","CD3E",4,"RNA","Original"
"2794","CD3EAP",4,"RNA","Original"
"2795","CD3G",4,"RNA","Original"
"2796","CD4",4,"RNA","Original"
"2797","CD40",4,"RNA","Original"
"2798","CD40LG",4,"RNA","Original"
"2799","CD44",4,"RNA","Original"
"2800","CD46",4,"RNA","Original"
"2801","CD47",4,"RNA","Original"
"2802","CD48",4,"RNA","Original"
"2803","CD5",4,"RNA","Original"
"2804","CD52",4,"RNA","Original"
"2805","CD53",4,"RNA","Original"
"2806","CD55",4,"RNA","Original"
"2807","CD58",4,"RNA","Original"
"2808","CD59",4,"RNA","Original"
"2809","CD5L",4,"RNA","Original"
"2810","CD6",4,"RNA","Original"
"2811","CD63",4,"RNA","Original"
"2812","CD68",4,"RNA","Original"
"2813","CD69",4,"RNA","Original"
"2814","CD7",4,"RNA","Original"
"2815","CD70",4,"RNA","Original"
"2816","CD72",4,"RNA","Original"
"2817","CD74",4,"RNA","Original"
"2818","CD79A",4,"RNA","Original"
"2819","CD79B",4,"RNA","Original"
"2820","CD80",4,"RNA","Original"
"2821","CD81",4,"RNA","Original"
"2822","CD82",4,"RNA","Original"
"2823","CD83",4,"RNA","Original"
"2824","CD84",4,"RNA","Original"
"2825","CD86",4,"RNA","Original"
"2826","CD8A",4,"RNA","Original"
"2827","CD8B",4,"RNA","Original"
"2828","CD9",4,"RNA","Original"
"2829","CD93",4,"RNA","Original"
"2830","CD96",4,"RNA","Original"
"2831","CD99",4,"RNA","Original"
"2832","CD99L2",4,"RNA","Original"
"2833","CDA",4,"RNA","Original"
"2834","CDADC1",4,"RNA","Original"
"2835","CDAN1",4,"RNA","Original"
"2836","CDC123",4,"RNA","Original"
"2837","CDC14A",4,"RNA","Original"
"2838","CDC14B",4,"RNA","Original"
"2839","CDC16",4,"RNA","Original"
"2840","CDC20",4,"RNA","Original"
"2841","CDC20B",4,"RNA","Original"
"2842","CDC23",4,"RNA","Original"
"2843","CDC25A",4,"RNA","Original"
"2844","CDC25B",4,"RNA","Original"
"2845","CDC25C",4,"RNA","Original"
"2846","CDC26",4,"RNA","Original"
"2847","CDC27",4,"RNA","Original"
"2848","CDC34",4,"RNA","Original"
"2849","CDC37",4,"RNA","Original"
"2850","CDC37L1",4,"RNA","Original"
"2851","CDC40",4,"RNA","Original"
"2852","CDC42",4,"RNA","Original"
"2853","CDC42BPA",4,"RNA","Original"
"2854","CDC42BPB",4,"RNA","Original"
"2855","CDC42BPG",4,"RNA","Original"
"2856","CDC42EP1",4,"RNA","Original"
"2857","CDC42EP2",4,"RNA","Original"
"2858","CDC42EP3",4,"RNA","Original"
"2859","CDC42EP4",4,"RNA","Original"
"2860","CDC42EP5",4,"RNA","Original"
"2861","CDC42SE1",4,"RNA","Original"
"2862","CDC42SE2",4,"RNA","Original"
"2863","CDC45",4,"RNA","Original"
"2864","CDC5L",4,"RNA","Original"
"2865","CDC6",4,"RNA","Original"
"2866","CDC7",4,"RNA","Original"
"2867","CDC73",4,"RNA","Original"
"2868","CDCA3",4,"RNA","Original"
"2869","CDCA4",4,"RNA","Original"
"2870","CDCA5",4,"RNA","Original"
"2871","CDCA7",4,"RNA","Original"
"2872","CDCA7L",4,"RNA","Original"
"2873","CDCA8",4,"RNA","Original"
"2874","CDCP1",4,"RNA","Original"
"2875","CDCP2",4,"RNA","Original"
"2876","CDH1",4,"RNA","Original"
"2877","CDH10",4,"RNA","Original"
"2878","CDH11",4,"RNA","Original"
"2879","CDH12",4,"RNA","Original"
"2880","CDH13",4,"RNA","Original"
"2881","CDH15",4,"RNA","Original"
"2882","CDH16",4,"RNA","Original"
"2883","CDH17",4,"RNA","Original"
"2884","CDH18",4,"RNA","Original"
"2885","CDH19",4,"RNA","Original"
"2886","CDH2",4,"RNA","Original"
"2887","CDH20",4,"RNA","Original"
"2888","CDH22",4,"RNA","Original"
"2889","CDH23",4,"RNA","Original"
"2890","CDH24",4,"RNA","Original"
"2891","CDH26",4,"RNA","Original"
"2892","CDH3",4,"RNA","Original"
"2893","CDH4",4,"RNA","Original"
"2894","CDH5",4,"RNA","Original"
"2895","CDH6",4,"RNA","Original"
"2896","CDH7",4,"RNA","Original"
"2897","CDH8",4,"RNA","Original"
"2898","CDH9",4,"RNA","Original"
"2899","CDHR1",4,"RNA","Original"
"2900","CDHR2",4,"RNA","Original"
"2901","CDHR3",4,"RNA","Original"
"2902","CDHR4",4,"RNA","Original"
"2903","CDHR5",4,"RNA","Original"
"2904","CDIP1",4,"RNA","Original"
"2905","CDIPT",4,"RNA","Original"
"2906","CDK1",4,"RNA","Original"
"2907","CDK10",4,"RNA","Original"
"2908","CDK11A",4,"RNA","Original"
"2909","CDK11B",4,"RNA","Original"
"2910","CDK12",4,"RNA","Original"
"2911","CDK13",4,"RNA","Original"
"2912","CDK14",4,"RNA","Original"
"2913","CDK15",4,"RNA","Original"
"2914","CDK16",4,"RNA","Original"
"2915","CDK17",4,"RNA","Original"
"2916","CDK18",4,"RNA","Original"
"2917","CDK19",4,"RNA","Original"
"2918","CDK2",4,"RNA","Original"
"2919","CDK20",4,"RNA","Original"
"2920","CDK2AP1",4,"RNA","Original"
"2921","CDK2AP2",4,"RNA","Original"
"2922","CDK3",4,"RNA","Original"
"2923","CDK4",4,"RNA","Original"
"2924","CDK5",4,"RNA","Original"
"2925","CDK5R1",4,"RNA","Original"
"2926","CDK5R2",4,"RNA","Original"
"2927","CDK5RAP1",4,"RNA","Original"
"2928","CDK5RAP2",4,"RNA","Original"
"2929","CDK5RAP3",4,"RNA","Original"
"2930","CDK6",4,"RNA","Original"
"2931","CDK7",4,"RNA","Original"
"2932","CDK9",4,"RNA","Original"
"2933","CDKAL1",4,"RNA","Original"
"2934","CDKL1",4,"RNA","Original"
"2935","CDKL2",4,"RNA","Original"
"2936","CDKL3",4,"RNA","Original"
"2937","CDKL4",4,"RNA","Original"
"2938","CDKL5",4,"RNA","Original"
"2939","CDKN1A",4,"RNA","Original"
"2940","CDKN1B",4,"RNA","Original"
"2941","CDKN1C",4,"RNA","Original"
"2942","CDKN2A",4,"RNA","Original"
"2943","CDKN2AIP",4,"RNA","Original"
"2944","CDKN2AIPNL",4,"RNA","Original"
"2945","CDKN2B",4,"RNA","Original"
"2946","CDKN2C",4,"RNA","Original"
"2947","CDKN2D",4,"RNA","Original"
"2948","CDKN3",4,"RNA","Original"
"2949","CDNF",4,"RNA","Original"
"2950","CDO1",4,"RNA","Original"
"2951","CDON",4,"RNA","Original"
"2952","CDPF1",4,"RNA","Original"
"2953","CDR1",4,"RNA","Original"
"2954","CDR2",4,"RNA","Original"
"2955","CDR2L",4,"RNA","Original"
"2956","CDRT1",4,"RNA","Original"
"2957","CDRT15",4,"RNA","Original"
"2958","CDRT15L2",4,"RNA","Original"
"2959","CDRT4",4,"RNA","Original"
"2960","CDS1",4,"RNA","Original"
"2961","CDS2",4,"RNA","Original"
"2962","CDSN",4,"RNA","Original"
"2963","CDT1",4,"RNA","Original"
"2964","CDV3",4,"RNA","Original"
"2965","CDX1",4,"RNA","Original"
"2966","CDX2",4,"RNA","Original"
"2967","CDX4",4,"RNA","Original"
"2968","CDY1",4,"RNA","Original"
"2969","CDY1B",4,"RNA","Original"
"2970","CDY2A",4,"RNA","Original"
"2971","CDY2B",4,"RNA","Original"
"2972","CDYL",4,"RNA","Original"
"2973","CDYL2",4,"RNA","Original"
"2974","CEACAM1",4,"RNA","Original"
"2975","CEACAM16",4,"RNA","Original"
"2976","CEACAM18",4,"RNA","Original"
"2977","CEACAM19",4,"RNA","Original"
"2978","CEACAM20",4,"RNA","Original"
"2979","CEACAM21",4,"RNA","Original"
"2980","CEACAM3",4,"RNA","Original"
"2981","CEACAM4",4,"RNA","Original"
"2982","CEACAM5",4,"RNA","Original"
"2983","CEACAM6",4,"RNA","Original"
"2984","CEACAM7",4,"RNA","Original"
"2985","CEACAM8",4,"RNA","Original"
"2986","CEBPA",4,"RNA","Original"
"2987","CEBPB",4,"RNA","Original"
"2988","CEBPD",4,"RNA","Original"
"2989","CEBPE",4,"RNA","Original"
"2990","CEBPG",4,"RNA","Original"
"2991","CEBPZ",4,"RNA","Original"
"2992","CECR1",4,"RNA","Original"
"2993","CECR2",4,"RNA","Original"
"2994","CECR5",4,"RNA","Original"
"2995","CECR6",4,"RNA","Original"
"2996","CEL",4,"RNA","Original"
"2997","CELA1",4,"RNA","Original"
"2998","CELA2A",4,"RNA","Original"
"2999","CELA2B",4,"RNA","Original"
"3000","CELA3A",4,"RNA","Original"
"3001","CELA3B",4,"RNA","Original"
"3002","CELF1",4,"RNA","Original"
"3003","CELF2",4,"RNA","Original"
"3004","CELF3",4,"RNA","Original"
"3005","CELF4",4,"RNA","Original"
"3006","CELF5",4,"RNA","Original"
"3007","CELF6",4,"RNA","Original"
"3008","CELSR1",4,"RNA","Original"
"3009","CELSR2",4,"RNA","Original"
"3010","CELSR3",4,"RNA","Original"
"3011","CEMIP",4,"RNA","Original"
"3012","CEMP1",4,"RNA","Original"
"3013","CEND1",4,"RNA","Original"
"3014","CENPA",4,"RNA","Original"
"3015","CENPB",4,"RNA","Original"
"3016","CENPBD1",4,"RNA","Original"
"3017","CENPC",4,"RNA","Original"
"3018","CENPE",4,"RNA","Original"
"3019","CENPF",4,"RNA","Original"
"3020","CENPH",4,"RNA","Original"
"3021","CENPI",4,"RNA","Original"
"3022","CENPJ",4,"RNA","Original"
"3023","CENPK",4,"RNA","Original"
"3024","CENPL",4,"RNA","Original"
"3025","CENPM",4,"RNA","Original"
"3026","CENPN",4,"RNA","Original"
"3027","CENPO",4,"RNA","Original"
"3028","CENPP",4,"RNA","Original"
"3029","CENPQ",4,"RNA","Original"
"3030","CENPT",4,"RNA","Original"
"3031","CENPU",4,"RNA","Original"
"3032","CENPV",4,"RNA","Original"
"3033","CENPW",4,"RNA","Original"
"3034","CEP104",4,"RNA","Original"
"3035","CEP112",4,"RNA","Original"
"3036","CEP120",4,"RNA","Original"
"3037","CEP126",4,"RNA","Original"
"3038","CEP128",4,"RNA","Original"
"3039","CEP131",4,"RNA","Original"
"3040","CEP135",4,"RNA","Original"
"3041","CEP152",4,"RNA","Original"
"3042","CEP162",4,"RNA","Original"
"3043","CEP164",4,"RNA","Original"
"3044","CEP170",4,"RNA","Original"
"3045","CEP170B",4,"RNA","Original"
"3046","CEP19",4,"RNA","Original"
"3047","CEP192",4,"RNA","Original"
"3048","CEP250",4,"RNA","Original"
"3049","CEP290",4,"RNA","Original"
"3050","CEP295",4,"RNA","Original"
"3051","CEP295NL",4,"RNA","Original"
"3052","CEP350",4,"RNA","Original"
"3053","CEP41",4,"RNA","Original"
"3054","CEP44",4,"RNA","Original"
"3055","CEP55",4,"RNA","Original"
"3056","CEP57",4,"RNA","Original"
"3057","CEP57L1",4,"RNA","Original"
"3058","CEP63",4,"RNA","Original"
"3059","CEP68",4,"RNA","Original"
"3060","CEP70",4,"RNA","Original"
"3061","CEP72",4,"RNA","Original"
"3062","CEP76",4,"RNA","Original"
"3063","CEP78",4,"RNA","Original"
"3064","CEP83",4,"RNA","Original"
"3065","CEP85",4,"RNA","Original"
"3066","CEP85L",4,"RNA","Original"
"3067","CEP89",4,"RNA","Original"
"3068","CEP95",4,"RNA","Original"
"3069","CEP97",4,"RNA","Original"
"3070","CEPT1",4,"RNA","Original"
"3071","CER1",4,"RNA","Original"
"3072","CERCAM",4,"RNA","Original"
"3073","CERK",4,"RNA","Original"
"3074","CERKL",4,"RNA","Original"
"3075","CERS1",4,"RNA","Original"
"3076","CERS2",4,"RNA","Original"
"3077","CERS3",4,"RNA","Original"
"3078","CERS4",4,"RNA","Original"
"3079","CERS5",4,"RNA","Original"
"3080","CERS6",4,"RNA","Original"
"3081","CES1",4,"RNA","Original"
"3082","CES2",4,"RNA","Original"
"3083","CES3",4,"RNA","Original"
"3084","CES4A",4,"RNA","Original"
"3085","CES5A",4,"RNA","Original"
"3086","CETN1",4,"RNA","Original"
"3087","CETN2",4,"RNA","Original"
"3088","CETN3",4,"RNA","Original"
"3089","CETP",4,"RNA","Original"
"3090","CFAP126",4,"RNA","Original"
"3091","CFAP20",4,"RNA","Original"
"3092","CFAP221",4,"RNA","Original"
"3093","CFAP36",4,"RNA","Original"
"3094","CFAP43",4,"RNA","Original"
"3095","CFAP44",4,"RNA","Original"
"3096","CFAP45",4,"RNA","Original"
"3097","CFAP46",4,"RNA","Original"
"3098","CFAP47",4,"RNA","Original"
"3099","CFAP52",4,"RNA","Original"
"3100","CFAP53",4,"RNA","Original"
"3101","CFAP57",4,"RNA","Original"
"3102","CFAP58",4,"RNA","Original"
"3103","CFAP61",4,"RNA","Original"
"3104","CFAP69",4,"RNA","Original"
"3105","CFAP70",4,"RNA","Original"
"3106","CFAP74",4,"RNA","Original"
"3107","CFAP97",4,"RNA","Original"
"3108","CFAP99",4,"RNA","Original"
"3109","CFB",4,"RNA","Original"
"3110","CFC1",4,"RNA","Original"
"3111","CFC1B",4,"RNA","Original"
"3112","CFD",4,"RNA","Original"
"3113","CFDP1",4,"RNA","Original"
"3114","CFH",4,"RNA","Original"
"3115","CFHR1",4,"RNA","Original"
"3116","CFHR2",4,"RNA","Original"
"3117","CFHR3",4,"RNA","Original"
"3118","CFHR4",4,"RNA","Original"
"3119","CFHR5",4,"RNA","Original"
"3120","CFI",4,"RNA","Original"
"3121","CFL1",4,"RNA","Original"
"3122","CFL2",4,"RNA","Original"
"3123","CFLAR",4,"RNA","Original"
"3124","CFP",4,"RNA","Original"
"3125","CFTR",4,"RNA","Original"
"3126","CGA",4,"RNA","Original"
"3127","CGB",4,"RNA","Original"
"3128","CGB1",4,"RNA","Original"
"3129","CGB2",4,"RNA","Original"
"3130","CGB5",4,"RNA","Original"
"3131","CGB7",4,"RNA","Original"
"3132","CGB8",4,"RNA","Original"
"3133","CGGBP1",4,"RNA","Original"
"3134","CGN",4,"RNA","Original"
"3135","CGNL1",4,"RNA","Original"
"3136","CGREF1",4,"RNA","Original"
"3137","CGRRF1",4,"RNA","Original"
"3138","CH17-360D5.1",4,"RNA","Original"
"3139","CH25H",4,"RNA","Original"
"3140","CHAC1",4,"RNA","Original"
"3141","CHAC2",4,"RNA","Original"
"3142","CHAD",4,"RNA","Original"
"3143","CHADL",4,"RNA","Original"
"3144","CHAF1A",4,"RNA","Original"
"3145","CHAF1B",4,"RNA","Original"
"3146","CHAMP1",4,"RNA","Original"
"3147","CHAT",4,"RNA","Original"
"3148","CHCHD1",4,"RNA","Original"
"3149","CHCHD10",4,"RNA","Original"
"3150","CHCHD2",4,"RNA","Original"
"3151","CHCHD3",4,"RNA","Original"
"3152","CHCHD4",4,"RNA","Original"
"3153","CHCHD5",4,"RNA","Original"
"3154","CHCHD6",4,"RNA","Original"
"3155","CHCHD7",4,"RNA","Original"
"3156","CHD1",4,"RNA","Original"
"3157","CHD1L",4,"RNA","Original"
"3158","CHD2",4,"RNA","Original"
"3159","CHD3",4,"RNA","Original"
"3160","CHD4",4,"RNA","Original"
"3161","CHD5",4,"RNA","Original"
"3162","CHD6",4,"RNA","Original"
"3163","CHD7",4,"RNA","Original"
"3164","CHD8",4,"RNA","Original"
"3165","CHD9",4,"RNA","Original"
"3166","CHDH",4,"RNA","Original"
"3167","CHEK1",4,"RNA","Original"
"3168","CHEK2",4,"RNA","Original"
"3169","CHERP",4,"RNA","Original"
"3170","CHFR",4,"RNA","Original"
"3171","CHGA",4,"RNA","Original"
"3172","CHGB",4,"RNA","Original"
"3173","CHI3L1",4,"RNA","Original"
"3174","CHI3L2",4,"RNA","Original"
"3175","CHIA",4,"RNA","Original"
"3176","CHIC1",4,"RNA","Original"
"3177","CHIC2",4,"RNA","Original"
"3178","CHID1",4,"RNA","Original"
"3179","CHIT1",4,"RNA","Original"
"3180","CHKA",4,"RNA","Original"
"3181","CHKB",4,"RNA","Original"
"3182","CHL1",4,"RNA","Original"
"3183","CHM",4,"RNA","Original"
"3184","CHML",4,"RNA","Original"
"3185","CHMP1A",4,"RNA","Original"
"3186","CHMP1B",4,"RNA","Original"
"3187","CHMP2A",4,"RNA","Original"
"3188","CHMP2B",4,"RNA","Original"
"3189","CHMP3",4,"RNA","Original"
"3190","CHMP4A",4,"RNA","Original"
"3191","CHMP4B",4,"RNA","Original"
"3192","CHMP4C",4,"RNA","Original"
"3193","CHMP5",4,"RNA","Original"
"3194","CHMP6",4,"RNA","Original"
"3195","CHMP7",4,"RNA","Original"
"3196","CHN1",4,"RNA","Original"
"3197","CHN2",4,"RNA","Original"
"3198","CHODL",4,"RNA","Original"
"3199","CHORDC1",4,"RNA","Original"
"3200","CHP1",4,"RNA","Original"
"3201","CHP2",4,"RNA","Original"
"3202","CHPF",4,"RNA","Original"
"3203","CHPF2",4,"RNA","Original"
"3204","CHPT1",4,"RNA","Original"
"3205","CHRAC1",4,"RNA","Original"
"3206","CHRD",4,"RNA","Original"
"3207","CHRDL1",4,"RNA","Original"
"3208","CHRDL2",4,"RNA","Original"
"3209","CHRFAM7A",4,"RNA","Original"
"3210","CHRM1",4,"RNA","Original"
"3211","CHRM2",4,"RNA","Original"
"3212","CHRM3",4,"RNA","Original"
"3213","CHRM4",4,"RNA","Original"
"3214","CHRM5",4,"RNA","Original"
"3215","CHRNA1",4,"RNA","Original"
"3216","CHRNA10",4,"RNA","Original"
"3217","CHRNA2",4,"RNA","Original"
"3218","CHRNA3",4,"RNA","Original"
"3219","CHRNA4",4,"RNA","Original"
"3220","CHRNA5",4,"RNA","Original"
"3221","CHRNA6",4,"RNA","Original"
"3222","CHRNA7",4,"RNA","Original"
"3223","CHRNA9",4,"RNA","Original"
"3224","CHRNB1",4,"RNA","Original"
"3225","CHRNB2",4,"RNA","Original"
"3226","CHRNB3",4,"RNA","Original"
"3227","CHRNB4",4,"RNA","Original"
"3228","CHRND",4,"RNA","Original"
"3229","CHRNE",4,"RNA","Original"
"3230","CHRNG",4,"RNA","Original"
"3231","CHST1",4,"RNA","Original"
"3232","CHST10",4,"RNA","Original"
"3233","CHST11",4,"RNA","Original"
"3234","CHST12",4,"RNA","Original"
"3235","CHST13",4,"RNA","Original"
"3236","CHST14",4,"RNA","Original"
